,0
9766,2147483525
9767,3
9768,2147483657
9769,7
9770,2
9771,96333779412718848000
9772,1750133503
9773,5040
9774,4
9775,7732945730535980
9776,1052064681199840788480000
9777,131131331331311313
9778,15840444682
9779,441
9780,8690
9781,9000000001
9782,7
9783,7
9784,115792089237316195423570985008687907853269984665640564039457584007913129639937
9785,92801359368576
9786,9213362077719
9787,140658793309825
9788,414107216180618608
9789,195314
9790,809523809523809524
9791,30138277741915
9792,4381455
9793,4
9794,26706726258154287563903
9795,4
9796,219060189739591153
9797,216444702474000
9798,5897
9799,49604907701733017850
9800,40320
9801,891380746
9802,1769472
9803,811222321231211331122312311231
9804,119
9805,1201788369927033696254110199515917069120
9806,2265846702
9807,1
9808,563
9809,144715120126370
9810,42223424423443333243223342224
9811,1063
9812,5288629250797523
9813,34638
9814,2
9815,67670362004791
9816,275081786101769315
9817,327
9818,19315229942699223188760
9819,3063185
9820,499532815860896038
9821,168475631338846804
9822,11102657671
9823,-2347167886252915159406399
9824,-41433637398554661080
9825,81649
9826,1092714503596231472933813958469334
9827,9109
9828,203881280166229694
9829,268482
9830,43191973440
9831,255448
9832,530152412660802854746312319621380805036392771200
9833,28150193163
9834,-1237828661076392935858716
9835,700000
9836,8707
9837,450766669594624
9838,2182544223
9839,10110110110
9840,33686064493125445
9841,33452526613163807108170062053440751665152000000000
9842,19
9843,12
9844,3152
9845,31
9846,308845154860032771
9847,1
9848,863
9849,1189
9850,2097364960
9851,13207
9852,51331847709
9853,88124787089723195184393736687912818113309153
9854,91447279848789522
9855,270
9856,28741
9857,5
9858,72
9859,114881
9860,85
9861,13523
9862,10039824026224380
9863,200291280469622784
9864,
9865,4555555555555555555555555555555555555555555555555555553
9866,17424
9867,15818428529
9868,39992202198
9869,945180031057920
9870,271
9871,4955936438589
9872,87960820776960
9873,24691194409056203926713355839051
9874,98304
9875,96
9876,26369
9877,1
9878,3
9879,802370218130258
9880,63757
9881,1
9882,801733426581997672963200
9883,141
9884,33121807
9885,760320
9886,45474735088646411895636096924
9887,-1135217173587531628544
9888,-32418959483434058984538682
9889,8
9890,240
9891,290353456
9892,489
9893,1901
9894,119597001511594267
9895,1493
9896,262144
9897,193262532
9898,82
9899,389
9900,8156486469587116824818
9901,204
9902,1315514651265664243430976739562487808
9903,2
9904,313
9905,44211790234832169331
9906,258
9907,62
9908,31
9909,7930
9910,14343797
9911,2851947
9912,5358741068409
9913,159084401
9914,4028161
9915,7898574056034638
9916,506637005741617919
9917,-114
9918,41259605922847789338479
9919,1
9920,108738182111446498614705217754614976371200
9921,9
9922,36501212971
9923,6
9924,514447
9925,898128000
9926,131073
9927,-249626351047671808
9928,17
9929,2283341354940565366869098996941832
9930,3416954495002676
9931,5519611944537877494
9932,1124002321128529922049
9933,176
9934,856259576
9935,855770
9936,3048625
9937,1206975861055570636800
9938,7654078700221
9939,625
9940,26
9941,1441440
9942,1444444444444
9943,779768824083518449340320720
9944,59578968979556190388224000
9945,65536
9946,111228804
9947,99
9948,120978
9949,7153175
9950,1
9951,6
9952,391
9953,1525403341701
9954,208
9955,1295295050649600
9956,978557919186290794806960014681034796687
9957,34620684856339
9958,2268515874246
9959,4999999995
9960,3583
9961,2960160734818
9962,21462
9963,770180436760683760692223
9964,82415013
9965,612
9966,
9967,2799
9968,11
9969,72618853907514273117149186752512
9970,101
9971,6480470930161792394441041
9972,3360
9973,934
9974,552188
9975,81378488
9976,6561
9977,1
9978,33333
9979,93813538989397
9980,1
9981,2234
9982,489
9983,6
9984,85440779581637659129
9985,26
9986,16
9987,144
9988,211
9989,367
9990,29315
9991,7
9992,-5093629711808
9993,1185921
9994,54
9995,3891
9996,1183
9997,381
9998,3
9999,86
10000,8
10001,318705819455462421670
10002,4326942
10003,111458154
10004,187333454629601280000
10005,150074841511853609
10006,781
10007,2
10008,319
10009,95
10010,1043700
10011,77755512086256649
10012,1867
10013,17237091890882863
10014,2148139
10015,49899492947343864
10016,6026
10017,274680
10018,59487847503720962523422176966532983367477017476875634528888280148817939875308968
10019,2366564736723
10020,573488405493
10021,2500
10022,19683
10023,182210
10024,9
10025,50005
10026,797
10027,1889
10028,66
10029,30116
10030,121144
10031,1
10032,1190
10033,5000658352116041964
10034,2031433178217758354
10035,940023724189132800
10036,2
10037,19
10038,273
10039,762506061408
10040,116475817125419611477660
10041,225
10042,75
10043,50544702849929377
10044,80
10045,110
10046,10604214183559196000870296488771584
10047,36088248750672
10048,3
10049,7006302246093750000
10050,3
10051,3016838
10052,16227546388799797830522276658125
10053,306
10054,2214397674072248
10055,10790952975
10056,4
10057,1
10058,100021
10059,35673
10060,479
10061,64451279207810623
10062,4
10063,1414213562373
10064,99837958144
10065,92
10066,2053937512504320
10067,2525138269172333
10068,1957822
10069,176792
10070,-1472883416501251994527873967792256
10071,5903
10072,6
10073,4051
10074,5
10075,8
10076,462959145140625000000
10077,5
10078,75579379572985970
10079,45077
10080,70
10081,544261
10082,141304505545525144
10083,12549
10084,87012971830189045874
10085,3284438054
10086,17613901516660
10087,28949515515376
10088,50952388648850059964416
10089,35988261063301772968035157512367644041272
10090,13049
10091,750
10092,56101
10093,1
10094,2279779036969771
10095,12
10096,19364
10097,59
10098,2
10099,15113
10100,14
10101,69532388907494477391456512054
10102,2
10103,5818888111118115811551585855811558551185881
10104,3342127071364266721200
10105,8
10106,146
10107,393391393
10108,39675378
10109,1
10110,89785130
10111,324111808432390
10112,36
10113,310444181
10114,343
10115,2
10116,330
10117,2968890716640945
10118,9892082352510403757550172975146702122837936996354
10119,6194717674
10120,2996419632783965048
10121,135607710526966281
10122,340649
10123,85536
10124,504
10125,526851
10126,109
10127,808793517812627212561
10128,6
10129,17909
10130,2213314919066160
10131,7025
10132,137
10133,30457633136743382138478
10134,9.490863671561773e+18
10135,4603
10136,33667044
10137,2815344
10138,5813095537207
10139,86
10140,86194223018927804587702128
10141,71485708370960
10142,
10143,1224709126636123500201799360630423
10144,95367428440625
10145,-2300367963201102480473948160
10146,3332442121404934756
10147,2275
10148,154247995433
10149,504007
10150,1382698089425999049
10151,6863
10152,36
10153,1315452
10154,
10155,423
10156,128
10157,544135452733303200
10158,1
10159,9444544454559
10160,12
10161,
10162,0
10163,3096239527352566
10164,-690781531822985516802849636352
10165,16223
10166,2
10167,14
10168,75603621468420794550692
10169,1
10170,11
10171,64326654
10172,1726363373899181062500
10173,1
10174,438854372942
10175,195643523275200
10176,212127214776309
10177,51
10178,5206207
10179,4095
10180,6
10181,2621
10182,720000000000000000
10183,35
10184,1225584
10185,1
10186,17020172051739117578177661795518145183361852818721
10187,226596327
10188,2178576
10189,9
10190,9120497278484
10191,5825
10192,4
10193,13469219468410593291134233865512550400000
10194,610
10195,100482849
10196,3
10197,106272403946805
10198,122821355074655309
10199,1990060882027600
10200,13
10201,4
10202,283
10203,85
10204,29211840
10205,14
10206,1702
10207,111026746
10208,13519
10209,151263
10210,320262424087652686405712
10211,7
10212,2921531591617287960635324005825
10213,600
10214,32481640666
10215,43
10216,2
10217,262694577305483845458361767
10218,212
10219,82669
10220,715816960
10221,33554432
10222,875
10223,93179779321299479
10224,119
10225,27139451744971
10226,271443
10227,5
10228,2105677
10229,2
10230,24
10231,4213
10232,989
10233,6354561413054899
10234,131
10235,4
10236,7
10237,449
10238,10010
10239,524279847227139350
10240,162614600673847
10241,57
10242,52022
10243,13484174982
10244,33
10245,329
10246,102235
10247,10
10248,1137
10249,512971179263262720
10250,2299630643723
10251,5
10252,1438
10253,117651
10254,52361396168994000
10255,35805062639924875246
10256,-1163810570178
10257,27514634240000000000000
10258,3
10259,4005
10260,-793
10261,717895790307321893024403
10262,10
10263,16944
10264,229
10265,3799540102488733
10266,805289
10267,1125899839733763
10268,9
10269,70873
10270,950
10271,59
10272,101
10273,5
10274,28852464821
10275,502
10276,86478
10277,14248056393984957136593
10278,541
10279,-36137161587189411
10280,336585600
10281,397104423727338960018560
10282,9
10283,4345
10284,8
10285,1193
10286,552
10287,148170
10288,8084990
10289,275365888
10290,8108006645142880473904973170212864
10291,981
10292,3901
10293,581681477
10294,1
10295,5509582933
10296,8527366575.0
10297,12
10298,166771816996665690
10299,6624
10300,66132258426302
10301,122867267
10302,5148
10303,8
10304,255329106
10305,8829205774994708066835865418197893120000001
10306,534
10307,3
10308,11
10309,978
10310,94
10311,-156885101002562
10312,15606743040
10313,6
10314,1741507272791
10315,1
10316,1840433
10317,9
10318,179
10319,183
10320,160363122189
10321,12586269025
10322,1049
10323,102
10324,14431069151
10325,210
10326,11835454865
10327,1640800492737366435568874082163705520197134
10328,491
10329,48
10330,4
10331,274452156
10332,974837921
10333,1121111111
10334,2329233323292337232923332329239123292333232923372329233323292583
10335,1506506453568
10336,2
10337,25
10338,721
10339,5
10340,1447
10341,24022705580163949439
10342,78
10343,156
10344,1003001
10345,7
10346,72361098996208
10347,52076089665529539750
10348,186264514923095703125
10349,6552
10350,26845184104404418478570
10351,163
10352,7121453984059539456
10353,20744856409045
10354,2
10355,184
10356,4
10357,16858207434636875406943
10358,76
10359,71
10360,25
10361,14971125930
10362,2053
10363,7390867767651290
10364,7479
10365,888762800741083578881
10366,11574
10367,195729609428
10368,22
10369,2430
10370,46
10371,18
10372,2772313
10373,691
10374,7183142489571818623
10375,208
10376,1751
10377,187014395949907268
10378,4111
10379,1048
10380,54018447
10381,3
10382,1093685272684360901
10383,10386
10384,6131
10385,198
10386,1
10387,2
10388,33385322
10389,7862070
10390,0
10391,270
10392,1
10393,67
10394,479001600
10395,20848444510025384551575108829
10396,110824
10397,19164
10398,3307949
10399,31561
10400,13704830215
10401,2048
10402,1
10403,10580401481
10404,4639998004350009
10405,66787873
10406,8
10407,7922
10408,4534854656
10409,21
10410,5585800755853929115668714
10411,2
10412,137542193
10413,7433275932107389413579
10414,122607894528
10415,41044328765440000
10416,191561942608236107294793378084303638130997321548169039
10417,2
10418,11
10419,129
10420,799
10421,2069035230
10422,
10423,2199019061250
10424,201
10425,103
10426,369645
10427,833
10428,1124388064800
10429,
10430,79766443076872509863361
10431,135525271560688054250937420874834136962890625
10432,613
10433,3375536272503703
10434,908167940082
10435,2097273616
10436,17319057939
10437,43
10438,741
10439,-625775582778294689
10440,24
10441,144941960
10442,2
10443,1933423944068169976159444
10444,52326
10445,179028564
10446,45546527789182522411309599498741023
10447,2371308270156391317
10448,1565885020128
10449,130
10450,2863245995
10451,5
10452,8183
10453,53
10454,130469
10455,496969525342232065594867876
10456,10
10457,3180637153
10458,24937424601
10459,2251799813718016
10460,1918749051397966520006
10461,100
10462,510
10463,5
10464,69
10465,127078745348389
10466,1225
10467,517736625823888411991202
10468,115
10469,73513440
10470,151116480551518237100547636877027177224192
10471,13858446457441300
10472,3920154600744794
10473,1141120102778497151
10474,13831
10475,40
10476,12
10477,27406770566397160361
10478,119
10479,32083
10480,33
10481,170
10482,178846571568017737
10483,50681462910057431534320730090844329858697
10484,2532
10485,1536
10486,35424143775231
10487,283647771230983625422
10488,1
10489,3907
10490,631
10491,2
10492,4807526976
10493,10300599833780983
10494,16696680
10495,3221225268
10496,3
10497,587
10498,4299750
10499,5441453632793
10500,7399746051270
10501,2
10502,1
10503,3054850488851820
10504,41111111111111
10505,4888
10506,1531
10507,10871635967
10508,1513892435551302963792
10509,2104
10510,2008387814913
10511,58142871081888953760431694254592000
10512,999999999999371719
10513,11621
10514,70
10515,
10516,1266985346610460508437301280
10517,14551915228366851806640625
10518,-1
10519,4
10520,9568
10521,7754810743
10522,1
10523,137047105812005
10524,1
10525,2
10526,72
10527,-33285996544
10528,-477486870436056568353623
10529,1001001001
10530,51962183525069234
10531,603
10532,16
10533,2704
10534,319091956672498334572163381930897860393704528363200229220601489839357952
10535,512243600315149
10536,71964915505967
10537,22960
10538,2717
10539,5
10540,410071668606434129
10541,2920
10542,48348200298184900966
10543,136659805451964033
10544,72
10545,550
10546,118
10547,328027789600
10548,135964585370552
10549,
10550,133
10551,346
10552,0
10553,75842174
10554,1757
10555,31683966879731199355
10556,87
10557,957638421
10558,2658458526916981532120588021462151100
10559,108257727268426657520160866304000000
10560,9995032
10561,1
10562,86
10563,-7941
10564,119573069218
10565,128881
10566,7693
10567,102
10568,155641704786247680000
10569,130700807239
10570,6900
10571,653400
10572,162
10573,
10574,2478309849684200670569842256516437530517578125
10575,8
10576,4245165105
10577,75603621468420794550692
10578,78
10579,74
10580,
10581,1
10582,120451817358
10583,-3347784042587048058880
10584,84598851790183
10585,44
10586,15831730007820571967945
10587,47
10588,828538472
10589,2374124840062976
10590,89
10591,54756
10592,60624993311226
10593,717149
10594,94619
10595,2100371814010915895216050427
10596,112925875764
10597,6
10598,1888
10599,792497263436676
10600,3112111
10601,1569
10602,157586
10603,157
10604,1799
10605,-1630641802209014177997505
10606,4
10607,2593
10608,27098894618035609600
10609,78765574305600
10610,12061956696161418
10611,3
10612,88697388049030021
10613,22466983
10614,4012
10615,0
10616,8222838654177922817725562880000000
10617,14
10618,143
10619,23794925
10620,4
10621,210
10622,19011091
10623,58139421887847131772
10624,947
10625,10
10626,8
10627,32
10628,559938250258499272920457420800
10629,525518605
10630,53
10631,3187335556064
10632,902
10633,84
10634,9
10635,-1380910044674479865
10636,4660323129652253541
10637,37
10638,4826809
10639,2309
10640,22706531350485
10641,4221
10642,2548
10643,85045859176792827
10644,99
10645,1791120945112
10646,23010
10647,13713
10648,6579
10649,19
10650,161
10651,54949882443
10652,1135145760
10653,83076749736557242056487941267521533
10654,1203040516
10655,54
10656,4
10657,142731723758708496093750
10658,35129
10659,-378544244105385903345
10660,31517572945366073781711
10661,847322163900
10662,885
10663,839
10664,1.2140883557782262e+19
10665,2
10666,886859
10667,5814709794364855124394590463104036274829130885498544482251921593445114304907183386609528405710108524486100172850129423468276813028917271
10668,289
10669,219
10670,11435022364945642531157232
10671,3120312031203120
10672,45325
10673,23307
10674,13
10675,1073
10676,2071
10677,51523614927112923360
10678,633
10679,360
10680,25209786895834
10681,139
10682,7595642577152762
10683,46458088
10684,1225533120
10685,742
10686,144114913197948929
10687,6060711605323
10688,273
10689,3
10690,456
10691,883
10692,1289
10693,4383
10694,80
10695,100
10696,57630
10697,400329985806851
10698,3527
10699,1173623326436235078315237985776
10700,175
10701,665069604713
10702,241
10703,42
10704,189355324
10705,2032032032032032
10706,4
10707,176286654210126590130
10708,5945777223826707809
10709,577522171260292028520919811777
10710,1206067676613670
10711,604
10712,196
10713,-9945637
10714,1329775905386553460207679334
10715,124
10716,3566766192921360077810945505268211287512797261288920841093043641769808083046939618603793791988232043305924036607
10717,507711943253426176
10718,180000000004500000000028
10719,18
10720,162129586585337856
10721,468100946479
10722,99
10723,2776
10724,2
10725,802793502537221468366191
10726,151040737730161989
10727,204
10728,368
10729,670442572800
10730,551876736990451095
10731,1291
10732,23997418533210
10733,7
10734,5953
10735,67
10736,5021
10737,38540844929539700726
